id,duration,title,channel,id,viewing,user-id,start,duration,start,duration
,,,,,,,,,158,1
,,,,,,,,,212,1
,,,,,,,,,222,1
,,,,,,,,,226,1
,,,,,,,,,234,1
,,,,,,,,,236,1
,,,,,,,,,244,1
,,,,,,,,,248,1
,,,,,,,,,256,1
,,,,,,,,,267,1
,,,,,,,,,269,1
,,,,,,,,,286,1
,,,,,,973,0,982,69,1
,,,,,,,,,71,3
,,,,,,,,,98,5
,,,,,,,,,144,9
,,,,,,,,,463,5
,,,,,,,,,473,10
,,,,,,979,0,982,16,4
,,,,,,,,,35,9
,,,,,,,,,45,3
,,,,,,,,,49,3
,,,,,,,,,55,5
,,,,,,,,,64,35
,,,,,,,,,100,21
,,,,,,,,,122,9
,,,,,,,,,144,7
,,,,,,,,,157,11
,,,,,,,,,169,3
,,,,,,,,,181,3
,,,,,,,,,232,26
,,,,,,,,,303,7
,,,,,,,,,390,2
,,,,,,,,,393,8
,,,,,,,,,402,6
,,,,,,,,,411,7
,,,,,,,,,419,9
,,,,,,,,,429,5
,,,,,,,,,435,2
,,,,,,,,,438,3
,,,,,,,,,442,7
,,,,,,,,,452,3
,,,,,,,,,456,1
,,,,,,,,,458,1
,,,,,,,,,460,4
,,,,,,,,,465,2
,,,,,,,,,469,1
,,,,,,,,,471,4
,,,,,,,,,476,1
,,,,,,,,,478,4
,,,,,,,,,485,1
,,,,,,,,,487,7
,,,,,,,,,497,7
,,,,,,,,,511,2
,,,,,,,,,520,1
,,,,,,,,,522,6
,,,,,,,,,529,1
,,,,,,,,,531,3
,,,,,,,,,535,6
,,,,,,,,,542,2
,,,,,,,,,546,9
,,,,,,,,,556,2
,,,,,,,,,581,2
,,,,,,,,,584,1
,,,,,,,,,586,2
,,,,,,,,,589,2
,,,,,,,,,592,1
,,,,,,981,0,982,3,1
,,,,,,,,,15,2
,,,,,,,,,19,4
,,,,,,,,,26,3
,,,,,,,,,31,15
,,,,,,,,,49,2
,,,,,,,,,54,4
,,,,,,,,,69,3
,,,,,,,,,83,14
,,,,,,,,,103,2
,,,,,,,,,108,4
,,,,,,,,,115,4
,,,,,,,,,433,13
,,,,,,,,,452,3
,,,,,,,,,459,2
,,,,,,,,,469,28
,,,,,,,,,500,2
,,,,,,1004,0,982,28,1
,,,,,,,,,43,2
,,,,,,,,,52,1
,,,,,,,,,56,1
,,,,,,,,,65,1
,,,,,,,,,74,2
,,,,,,,,,77,2
,,,,,,1005,0,982,146,1
,,,,,,,,,148,1
,,,,,,,,,150,1
,,,,,,,,,446,4
,,,,,,,,,451,11
,,,,,,,,,474,42
,,,,,,,,,536,40
,,,,,,,,,582,27
,,,,,,,,,802,12
,,,,,,1035,0,982,2,4
,,,,,,,,,14,3
,,,,,,,,,25,3
,,,,,,1038,0,982,2,1
,,,,,,,,,5,1
,,,,,,1077,0,982,37,9
,,,,,,,,,105,15
,,,,,,,,,121,2
,,,,,,1083,0,982,3,11
,,,,,,1085,0,982,22,1
,,,,,,,,,26,1
,,,,,,,,,40,1
,,,,,,,,,71,1
,,,,,,,,,119,1
,,,,,,,,,136,1
,,,,,,,,,162,1
,,,,,,,,,180,1
,,,,,,,,,257,1
,,,,,,1094,0,982,13,2
,,,,,,,,,17,1
,,,,,,,,,21,9
,,,,,,,,,33,7
,,,,,,1102,0,982,2,1
,,,,,,1112,0,982,1,8
,,,,,,,,,10,4
,,,,,,1130,0,982,11,1
,,,,,,,,,36,1
,,,,,,,,,40,1
,,,,,,,,,45,1
,,,,,,,,,53,39
,,,,,,,,,94,1
,,,,,,,,,97,1
,,,,,,,,,497,31
,,,,,,,,,542,1
,,,,,,,,,544,1
,,,,,,1132,0,982,116,1
,,,,,,1133,0,982,83,11
,,,,,,,,,114,6
,,,,,,,,,166,3
,,,,,,1136,0,982,84,10
,,,,,,1139,0,982,90,5
,,,,,,,,,106,6
,,,,,,,,,141,7
,,,,,,,,,150,1
,,,,,,,,,185,3
,,,,,,,,,231,4
,,,,,,,,,240,15
,,,,,,,,,282,2
,,,,,,,,,304,3
,,,,,,,,,310,5
,,,,,,,,,317,4
,,,,,,,,,324,5
,,,,,,,,,335,1
,,,,,,,,,338,1
,,,,,,,,,367,5
,,,,,,1144,0,982,2,8
,,,,,,,,,12,50
,,,,,,,,,63,27
,,,,,,,,,96,43
,,,,,,,,,143,6
,,,,,,,,,155,27
,,,,,,,,,197,33
,,,,,,,,,232,25
,,,,,,,,,263,3
,,,,,,,,,271,18
,,,,,,,,,458,13
,,,,,,,,,473,27
,,,,,,1147,0,982,13,6
,,,,,,,,,22,1
,,,,,,,,,28,1
,,,,,,,,,133,15
,,,,,,,,,165,10
,,,,,,,,,252,13
,,,,,,1166,0,132,,
,,,,,,1167,0,0,,
,,,,,,1169,1,1,,
,,,,,,,477,9,,
,,,,,,,495,294,,
,,,,,,1168,0,626,,
,,,,,,,482,274,,
,,,,,,1171,0,221,,
,,,,,,1175,0,59,,
,,,,,,,102,2,,
,,,,,,,109,1,,
,,,,,,,115,5,,
,,,,,,,130,2,,
,,,,,,,147,1,,
,,,,,,,182,0,,
,,,,,,,235,0,,
,,,,,,,257,1,,
,,,,,,,315,0,,
,,,,,,,380,0,,
,,,,,,,419,0,,
,,,,,,,457,1,,
,,,,,,,467,0,,
,,,,,,,483,1,,
,,,,,,,493,0,,
,,,,,,1178,0,143,,
,,,,,,1182,0,77,,
,,,,,,,157,1,,
,,,,,,,221,74,,
,,,,,,,433,3,,
,,,,,,,469,9,,
,,,,,,,486,0,,
,,,,,,1187,0,614,,
,,,,,,1191,0,83,38,6
,,,,,,,,,46,1
,,,,,,,,,48,1
,,,,,,,,,49,1
,,,,,,,,,57,2
,,,,,,,,,69,3
,,,,,,1194,0,7,,
,,,,,,,497,0,,
,,,,,,,469,0,,
,,,,,,,463,1,,
,,,,,,,503,0,,
,,,,,,,475,0,,
,,,,,,,486,2,,
,,,,,,,469,0,,
,,,,,,,452,42,,
,,,,,,1196,0,337,,
,,,,,,1185,0,405,95,2
,,,,,,,,,104,1
,,,,,,,,,116,6
,,,,,,,,,129,2
,,,,,,,,,140,2
,,,,,,,,,156,2
,,,,,,,,,168,1
,,,,,,,,,182,2
,,,,,,,,,185,1
,,,,,,,,,217,1
,,,,,,,,,224,1
,,,,,,,,,233,3
,,,,,,,,,253,2
,,,,,,,,,263,3
,,,,,,,,,309,2
,,,,,,1185,562,1,,
,,,,,,,533,0,,
,,,,,,,467,514,482,1
,,,,,,,,,495,1
,,,,,,,,,513,1
,,,,,,,,,525,1
,,,,,,,,,536,3
,,,,,,,,,542,8
,,,,,,,,,579,1
,,,,,,,,,633,1
,,,,,,,,,659,1
,,,,,,,,,691,1
,,,,,,,,,749,1
,,,,,,1166,0,94,,
,,,,,,1208,0,45,12,1
,,,,,,,,,35,1
,,,,,,,687,0,,
,,,,,,,789,1,,
,,,,,,,813,0,,
,,,,,,1213,0,116,,
,,,,,,1219,0,0,2,1
,,,,,,1219,,,,
,,,,,,1223,1,43,,
,,,,,,1223,0,124,29,1
,,,,,,,,,35,1
,,,,,,,,,39,1
,,,,,,,,,45,1
,,,,,,,,,66,1
,,,,,,,,,78,1
,,,,,,,,,92,1
,,,,,,,,,104,1
,,,,,,1223,0,42,,
,,,,,,1235,0,96,,
,,,,,,,136,2,,
,,,,,,,183,0,,
,,,,,,1223,0,21,,
,,,,,,1237,0,8,,
,,,,,,,50,26,,
,,,,,,,194,1,,
,,,,,,,369,0,,
,,,,,,1238,0,0,,
,,,,,,1240,0,1,,
,,,,,,,35,46,,
,,,,,,,38,1,,
,,,,,,,117,0,,
,,,,,,,115,0,,
,,,,,,,114,8,,
,,,,,,,473,2,,
,,,,,,,489,158,,
,,,,,,1241,0,187,42,1
,,,,,,,,,72,1
,,,,,,,,,94,1
,,,,,,,456,105,,
,,,,,,,450,2,,
,,,,,,,458,1,,
,,,,,,,456,525,466,1
,,,,,,1166,0,150,39,1
,,,,,,,,,72,1
,,,,,,,,,83,1
,,,,,,,,,84,1
,,,,,,,,,117,1
,,,,,,,,,143,1
,,,,,,,153,39,,
,,,,,,1245,0,4,,
,,,,,,,0,3,,
,,,,,,,0,9,,
,,,,,,,214,7,,
,,,,,,,157,2,,
,,,,,,,63,7,,
,,,,,,,695,10,699,3
,,,,,,1247,0,74,21,1
,,,,,,,,,22,1
,,,,,,,,,24,1
,,,,,,,,,32,1
,,,,,,,,,66,1
,,,,,,1248,0,0,,
,,,,,,1249,0,981,,
,,,,,,,0,0,,
,,,,,,,30,0,,
,,,,,,,41,941,,
,,,,,,1255,0,20,,
,,,,,,,46,0,,
,,,,,,1290,1,343,,
,,,,,,,349,22,,
,,,,,,1292,0,395,,
,,,,,,1293,0,104,45,1
,,,,,,,455,42,,
,,,,,,1305,1,341,,
,,,,,,1303,1,379,,
,,,,,,1307,0,2,,
,,,,,,,36,10,,
,,,,,,,115,0,,
,,,,,,1303,1,789,,
,,,,,,1303,0,79,,
,,,,,,1303,0,1,,
,,,,,,1311,0,85,,
,,,,,,1303,1,976,,
,,,,,,1303,0,1,,
,,,,,,1303,,,,
,,,,,,1312,0,40,,
,,,,,,,957,24,,
,,,,,,1303,,,,
,,,,,,1303,0,976,,
,,,,,,1303,0,2,,
,,,,,,1303,0,975,,
,,,,,,,12,958,,
,,,,,,1303,0,56,,
,,,,,,,58,922,,
,,,,,,1303,0,981,,
,,,,,,1318,38,8,,
,,,,,,,36,84,,
,,,,,,1303,3,970,,
,,,,,,1303,0,58,,
,,,,,,,63,918,,
,,,,,,1303,0,971,,
,,,,,,1303,0,980,,
,,,,,,1319,0,3,,
,,,,,,,6,10,,
,,,,,,1321,0,558,,
,,,,,,1322,2,79,,
,,,,,,1303,0,32,,
,,,,,,,49,925,,
,,,,,,1303,1,3,,
,,,,,,,3,10,,
,,,,,,,29,951,,
,,,,,,,0,2,,
,,,,,,1303,0,14,,
,,,,,,1303,0,14,,
,,,,,,,16,957,,
,,,,,,1323,0,109,,
,,,,,,1303,0,975,,
,,,,,,1303,0,972,,
,,,,,,1166,1,211,103,1
,,,,,,,,,104,1
,,,,,,,,,160,1
,,,,,,,513,0,,
,,,,,,,97,3,,
,,,,,,,130,4,,
,,,,,,,311,1,,
,,,,,,,201,0,,
,,,,,,,127,5,,
,,,,,,,127,4,,
,,,,,,,184,797,312,1
,,,,,,,,,507,1
,,,,,,,,,836,1
,,,,,,,,,837,1
,,,,,,,,,890,1
,,,,,,,,,898,1
,,,,,,,,,899,1
,,,,,,,480,2,,
,,,,,,,485,22,,
,,,,,,,102,1,,
,,,,,,,97,0,,
,,,,,,,102,14,,
,,,,,,,22,1,,
,,,,,,1303,1,21,,
,,,,,,,22,957,,
,,,,,,1303,0,22,,
,,,,,,,40,896,,
,,,,,,1303,1,976,,
,,,,,,1303,0,0,,
,,,,,,,9,970,,
,,,,,,1303,1,974,,
,,,,,,1303,1,981,,
,,,,,,1303,1,974,,
,,,,,,1303,0,28,,
,,,,,,,30,947,,
,,,,,,1303,0,972,,
,,,,,,1303,0,51,,
,,,,,,,50,925,,
,,,,,,1303,0,12,,
,,,,,,,27,83,,
,,,,,,,112,53,,
,,,,,,,167,70,,
,,,,,,,239,737,,
,,,,,,1303,0,71,,
,,,,,,,51,931,,
,,,,,,1303,0,41,,
,,,,,,,57,914,,
,,,,,,1303,0,980,,
,,,,,,,0,0,,
,,,,,,1338,0,530,,
,,,,,,1303,0,982,,
,,,,,,1303,0,20,,
,,,,,,,27,0,,
,,,,,,,41,940,,
,,,,,,1303,1,11,,
,,,,,,1344,0,20,,
,,,,,,,241,0,,
,,,,,,1303,0,6,,
,,,,,,,5,967,,
,,,,,,1345,0,11,,
,,,,,,1303,0,9,,
,,,,,,,845,2,,
,,,,,,,104,0,,
,,,,,,,44,936,,
,,,,,,1303,1,10,,
,,,,,,,24,947,,
,,,,,,1303,2,980,,
,,,,,,1303,1,49,,
,,,,,,,50,863,,
,,,,,,,469,6,,
,,,,,,,369,611,,
,,,,,,,2,0,,
,,,,,,1303,0,42,,
,,,,,,,60,922,,
,,,,,,,860,6,,
,,,,,,,699,0,,
,,,,,,,574,1,,
,,,,,,,542,17,,
,,,,,,,471,0,,
,,,,,,,407,6,,
,,,,,,,382,590,,
,,,,,,1350,0,28,,
,,,,,,1303,0,977,,
,,,,,,1303,0,982,,
,,,,,,1303,0,0,,
,,,,,,,17,958,,
,,,,,,1303,0,34,,
,,,,,,,33,939,,
,,,,,,1303,0,470,,
,,,,,,,472,510,,
,,,,,,1303,1,7,,
,,,,,,1303,5,38,,
,,,,,,,42,3,,
,,,,,,,47,1,,
,,,,,,,51,11,,
,,,,,,,64,31,,
,,,,,,,97,3,,
,,,,,,,102,12,,
,,,,,,,116,22,,
,,,,,,,140,14,,
,,,,,,,156,38,,
,,,,,,,196,19,,
,,,,,,,217,5,,
,,,,,,,224,10,,
,,,,,,,237,37,,
,,,,,,,276,31,,
,,,,,,,308,44,,
,,,,,,,355,627,,
,,,,,,1303,2,10,,
,,,,,,,33,949,,
,,,,,,1303,0,21,,
,,,,,,,39,936,,
,,,,,,1303,0,981,,
,,,,,,1303,0,43,,
,,,,,,,60,35,,
,,,,,,,98,163,,
,,,,,,,264,12,,
,,,,,,,279,163,,
,,,,,,,445,12,,
,,,,,,,460,12,,
,,,,,,,475,163,,
,,,,,,,641,12,,
,,,,,,,656,12,,
,,,,,,,671,163,,
,,,,,,,837,12,,
,,,,,,,852,47,,
,,,,,,,901,80,,
,,,,,,1303,1,977,,
,,,,,,1303,0,982,,
,,,,,,1360,0,27,,
,,,,,,,25,1,,
,,,,,,,183,27,,
,,,,,,,195,0,,
,,,,,,,180,1,,
,,,,,,,167,0,,
,,,,,,,153,18,,
,,,,,,,183,0,,
,,,,,,,359,1,,
,,,,,,,360,6,,
,,,,,,,382,21,,
,,,,,,1303,0,85,,
,,,,,,,95,886,,
,,,,,,1303,0,979,,
,,,,,,1365,0,268,,
,,,,,,1366,0,420,,
,,,,,,1303,0,982,,
,,,,,,1367,0,8,4,1
,,,,,,,136,0,,
,,,,,,,705,0,,
,,,,,,,442,0,,
,,,,,,1303,0,981,,
,,,,,,1303,0,976,,
,,,,,,1303,2,968,,
,,,,,,1303,0,11,,
,,,,,,,20,962,,
,,,,,,1303,0,981,,
,,,,,,1370,0,22,,
,,,,,,1370,2,24,11,1
,,,,,,,,,16,3
,,,,,,,270,1,,
,,,,,,,500,21,507,1
,,,,,,,,,526,1
,,,,,,1371,1,980,,
,,,,,,1303,1,115,,
,,,,,,,116,0,,
,,,,,,1303,1,49,,
,,,,,,,53,8,,
,,,,,,,64,28,,
,,,,,,,91,0,,
,,,,,,1303,0,27,,
,,,,,,,26,39,,
,,,,,,1303,0,9,,
,,,,,,,10,971,,
,,,,,,1375,0,106,89,1
,,,,,,1303,1,29,,
,,,,,,1303,0,0,,
,,,,,,,12,7,,
,,,,,,,22,24,,
,,,,,,,47,934,,
,,,,,,1303,0,45,,
,,,,,,1378,0,72,16,2
,,,,,,,,,21,2
,,,,,,,,,53,2
,,,,,,,117,1,,
,,,,,,,487,11,,
,,,,,,1303,1,123,,
,,,,,,,125,0,,
,,,,,,,125,856,,
,,,,,,1379,0,0,,
,,,,,,1303,0,34,,
,,,,,,,52,48,,
,,,,,,,122,859,,
,,,,,,1383,0,85,,
,,,,,,1386,1,1,,
,,,,,,,480,17,,
,,,,,,,695,2,,
,,,,,,,18,0,,
,,,,,,1390,0,18,,
,,,,,,,32,168,53,1
,,,,,,,,,117,1
,,,,,,,,,156,1
,,,,,,,,,159,1
,,,,,,,,,160,1
,,,,,,,,,162,1
,,,,,,,,,163,1
,,,,,,,,,166,1
,,,,,,1303,0,772,,
,,,,,,1393,0,197,,
,,,,,,1396,0,11,,
,,,,,,,126,12,,
,,,,,,,247,0,,
,,,,,,1398,1,9,,
,,,,,,,103,0,,
,,,,,,,92,0,,
,,,,,,,41,20,,
,,,,,,1401,0,119,,
,,,,,,,89,324,310,1
,,,,,,,,,321,2
,,,,,,,,,324,1
,,,,,,,412,569,,
,,,,,,1405,0,501,,
,,,,,,1406,0,35,,
,,,,,,,37,58,86,1
,,,,,,,118,5,,
,,,,,,,40,2,,
,,,,,,,488,7,,
,,,,,,,497,41,,
,,,,,,1409,0,40,8,1
,,,,,,,,,9,1
,,,,,,,,,14,1
,,,,,,,,,17,1
,,,,,,,,,18,2
,,,,,,,,,30,1
,,,,,,,,,32,1
,,,,,,,,,34,1
,,,,,,,,,36,1
,,,,,,1413,0,981,,
,,,,,,1407,30,8,,
,,,,,,,118,0,,
,,,,,,1414,0,7,,
,,,,,,,37,32,55,1
,,,,,,1416,0,4,,
,,,,,,,0,0,,
,,,,,,1426,0,981,6,1
,,,,,,,,,9,2
,,,,,,,,,16,1
,,,,,,,,,41,1
,,,,,,,,,45,1
,,,,,,,,,49,3
,,,,,,,,,131,1
,,,,,,,,,161,1
,,,,,,,,,170,1
,,,,,,,,,224,1
,,,,,,,,,242,1
,,,,,,,,,247,1
,,,,,,,,,250,1
,,,,,,,,,253,2
,,,,,,,,,255,1
,,,,,,,,,257,1
,,,,,,,,,264,1
,,,,,,,,,292,1
,,,,,,,,,295,1
,,,,,,,,,308,1
,,,,,,,,,322,1
,,,,,,,,,326,4
,,,,,,,,,345,1
,,,,,,,,,483,1
,,,,,,,,,490,8
,,,,,,,,,500,2
,,,,,,,,,504,10
,,,,,,,,,536,7
,,,,,,,,,547,2
,,,,,,,,,571,1
,,,,,,,,,580,1
,,,,,,,,,582,12
,,,,,,,,,595,2
,,,,,,,,,599,1
,,,,,,,,,601,1
,,,,,,,,,617,1
,,,,,,,,,627,1
,,,,,,,,,655,1
,,,,,,,,,659,3
,,,,,,,,,673,2
,,,,,,,,,677,1
,,,,,,,,,681,1
,,,,,,,,,689,1
,,,,,,,,,691,3
,,,,,,,,,696,1
,,,,,,,,,770,1
,,,,,,,,,772,1
,,,,,,,,,796,19
,,,,,,,,,817,2
,,,,,,,,,822,10
,,,,,,,,,838,1
,,,,,,,,,839,26
,,,,,,,,,882,5
,,,,,,,,,889,3
,,,,,,,,,902,3
,,,,,,,,,920,1
,,,,,,,,,925,1
,,,,,,,,,949,1
,,,,,,,,,953,1
,,,,,,,,,959,1
,,,,,,,,,970,1
,,,,,,,,,975,1
,,,,,,1435,1,43,,
,,,,,,1436,1,79,,
,,,,,,,152,1,,
,,,,,,,164,3,,
,,,,,,,330,5,,
,,,,,,,460,2,,
,,,,,,,696,0,,
,,,,,,1438,0,28,,
,,,,,,1454,0,981,,
,,,,,,,0,0,,
RWVmbq9ylp0,619,"~.~ Gentle Touch, Gentle Blow, Gentle Whisper ~.~ ASMR WHISPER",Gentle Whispering ASMR,UC6gLlIAnzg7eJ8VuXDCZ_vg,,781,0,619,10,2
,,,,,,,,,14,3
,,,,,,,,,22,4
,,,,,,,,,34,2
,,,,,,,,,41,8
,,,,,,,,,53,5
,,,,,,,,,72,5
,,,,,,,,,84,6
,,,,,,,,,114,2
,,,,,,,,,140,3
,,,,,,,,,163,2
,,,,,,1406,0,11,,
,,,,,,1407,0,11,,
S_aMe_9r5XM,1700,ASMR ♥ Tingly Binaural Scratching Session,fastASMR,UCHiof82PvgZrXFF-BRMvGDg,,504,0,1700,2,1
,,,,,,,,,62,1
,,,,,,,,,64,4
,,,,,,,,,145,4
,,,,,,,,,171,2
,,,,,,,,,181,1
,,,,,,,,,534,7
,,,,,,,,,543,1
,,,,,,,,,545,2
S5_KqsGx4Dg,992,"ASMR. The Indigo Child. Celestial RP with Binaural Whispers, Trigger Words, Countdown, Lullaby",Brittany ASMR,UCWbHvf5Pe3m-j6XZkl8deng,,570,0,992,15,2
,,,,,,,,,34,7
,,,,,,,,,55,12
,,,,,,,,,80,15
,,,,,,,,,187,6
sdCDCISpRNE,1001,[ASMR] Ear Massage and Sounds (Whispering | Tapping | Massage),JellybeanASMR,UCCjpp4TCjnRftS_LenXuSHw,,866,0,1001,29,1
,,,,,,,,,46,1
,,,,,,,,,55,2
,,,,,,,,,58,2
,,,,,,,,,61,2
,,,,,,,,,70,2
,,,,,,,,,86,2
,,,,,,,,,91,2
,,,,,,,,,102,3
,,,,,,,,,143,2
,,,,,,,,,151,1
,,,,,,,,,167,2
,,,,,,,,,172,1
,,,,,,,,,180,1
,,,,,,,,,182,2
,,,,,,,,,191,1
,,,,,,,,,221,2
,,,,,,,,,247,2
,,,,,,,,,266,1
,,,,,,,,,294,1
,,,,,,,,,334,1
,,,,,,,,,372,1
,,,,,,,,,410,1
,,,,,,,,,461,2
,,,,,,,,,471,2
,,,,,,,,,504,1
,,,,,,,,,560,1
,,,,,,,,,594,1
,,,,,,,,,634,2
,,,,,,,,,638,1
,,,,,,,,,652,1
,,,,,,,,,658,1
,,,,,,,,,660,1
,,,,,,,,,662,2
,,,,,,,,,669,1
,,,,,,,,,678,3
,,,,,,,,,682,2
,,,,,,,,,686,2
,,,,,,,,,691,1
,,,,,,,,,700,1
,,,,,,,,,897,1
,,,,,,,,,899,1
,,,,,,,,,909,1
,,,,,,,,,912,1
,,,,,,,,,966,1
,,,,,,,,,992,1
,,,,,,,,,996,1
,,,,,,,,,998,1
,,,,,,873,0,1001,9,1
,,,,,,,,,12,2
,,,,,,,,,17,1
,,,,,,,,,21,3
,,,,,,,,,35,2
,,,,,,,,,64,2
,,,,,,1303,0,71,,
,,,,,,,168,0,,
,,,,,,,228,2,,
,,,,,,,277,0,,
,,,,,,,311,0,,
,,,,,,1316,0,53,21,1
,,,,,,,,,33,1
,,,,,,1303,1,63,,
,,,,,,1303,1,127,,
,,,,,,1359,0,0,,
SeEHld4kPMw,284,Dried Shredded Beef,danrt50,UCU-J6_TC4vZ-3EIQRhykg3A,,840,0,284,41,4
sfo0ZSgc86A,4123,"~.~11 Different ASMR Triggers for You~.~ (Binaural, visual, video, audio)",TheWaterwhispers,UC63vOrQKSnHPhvqmEekGPOQ,,7,0,4123,16,3
,,,,,,,,,54,3
,,,,,,,,,65,6
,,,,,,,,,73,2
,,,,,,,,,309,2
,,,,,,,,,320,3
,,,,,,,,,324,2
,,,,,,38,0,4123,82,3
,,,,,,,,,95,10
,,,,,,,,,291,3
,,,,,,,,,346,3
,,,,,,,,,1157,3
,,,,,,,,,1177,2
,,,,,,,,,2097,3
,,,,,,,,,2106,3
,,,,,,,,,2350,3
,,,,,,,,,2368,5
,,,,,,,,,2383,1
,,,,,,46,0,4123,14,1
,,,,,,,,,18,4
,,,,,,,,,28,4
,,,,,,,,,38,3
,,,,,,,,,43,4
,,,,,,,,,57,6
,,,,,,,,,73,6
,,,,,,,,,89,2
,,,,,,,,,92,1
,,,,,,,,,96,2
,,,,,,,,,110,2
,,,,,,,,,115,1
,,,,,,,,,122,2
,,,,,,,,,142,3
,,,,,,,,,150,2
,,,,,,,,,153,2
,,,,,,,,,162,3
,,,,,,,,,172,4
,,,,,,,,,230,2
,,,,,,,,,252,2
,,,,,,,,,257,3
,,,,,,,,,292,2
,,,,,,,,,296,2
,,,,,,,,,329,1
,,,,,,,,,338,3
,,,,,,,,,362,2
,,,,,,,,,374,4
,,,,,,,,,382,4
,,,,,,,,,408,3
,,,,,,,,,770,1
,,,,,,,,,775,1
,,,,,,,,,785,3
,,,,,,,,,793,4
,,,,,,,,,855,2
,,,,,,,,,884,1
,,,,,,,,,1173,2
,,,,,,,,,1178,2
,,,,,,,,,1183,3
,,,,,,,,,1189,1
,,,,,,,,,1195,3
,,,,,,,,,1211,2
,,,,,,,,,1215,5
,,,,,,,,,3068,2
,,,,,,,,,3107,2
,,,,,,,,,3118,2
,,,,,,,,,3136,2
,,,,,,88,0,4123,68,2
,,,,,,,,,74,6
,,,,,,,,,81,1
,,,,,,,,,85,3
,,,,,,,,,90,3
,,,,,,93,0,4123,290,2
,,,,,,,,,303,1
,,,,,,,,,310,2
,,,,,,,,,315,1
,,,,,,,,,321,2
,,,,,,,,,327,2
,,,,,,,,,330,1
,,,,,,,,,355,2
,,,,,,,,,396,1
,,,,,,,,,1161,1
,,,,,,135,0,4123,446,10
,,,,,,,,,459,9
,,,,,,139,0,4123,98,4
,,,,,,,,,325,1
,,,,,,,,,341,2
,,,,,,,,,358,2
,,,,,,,,,362,2
,,,,,,,,,366,2
,,,,,,,,,369,2
,,,,,,,,,384,5
,,,,,,,,,408,2
,,,,,,,,,411,2
,,,,,,,,,414,2
,,,,,,,,,428,2
,,,,,,,,,716,2
,,,,,,,,,719,1
,,,,,,,,,726,4
,,,,,,,,,737,2
,,,,,,,,,1089,1
,,,,,,,,,1111,1
,,,,,,,,,1120,2
,,,,,,,,,1148,2
,,,,,,,,,2280,4
,,,,,,,,,2288,2
,,,,,,,,,2291,2
,,,,,,172,0,4123,72,2
,,,,,,,,,83,1
,,,,,,,,,99,2
,,,,,,,,,118,3
,,,,,,,,,362,2
,,,,,,,,,366,1
,,,,,,,,,380,2
,,,,,,,,,457,2
,,,,,,,,,924,1
,,,,,,,,,939,2
,,,,,,,,,948,2
,,,,,,169,0,4123,310,2
,,,,,,,,,318,2
,,,,,,,,,324,4
,,,,,,,,,340,5
,,,,,,,,,349,9
,,,,,,,,,362,14
,,,,,,,,,384,5
,,,,,,,,,399,5
,,,,,,,,,412,11
,,,,,,,,,436,10
,,,,,,,,,467,7
,,,,,,,,,493,6
,,,,,,,,,514,10
,,,,,,,,,543,5
,,,,,,,,,610,5
,,,,,,,,,704,4
,,,,,,,,,712,4
,,,,,,,,,752,8
,,,,,,,,,2114,2
,,,,,,175,0,4123,393,2
,,,,,,,,,407,3
,,,,,,,,,413,2
,,,,,,,,,419,3
,,,,,,,,,425,1
,,,,,,,,,434,2
,,,,,,,,,441,2
,,,,,,,,,1436,3
,,,,,,,,,1445,2
,,,,,,,,,1454,1
,,,,,,196,0,4123,8,1
,,,,,,,,,28,2
,,,,,,,,,35,1
,,,,,,,,,99,1
,,,,,,210,0,4123,2,4
,,,,,,,,,9,3
,,,,,,219,0,4123,37,1
,,,,,,,,,42,2
,,,,,,,,,46,2
,,,,,,,,,63,1
,,,,,,,,,67,14
,,,,,,,,,82,9
,,,,,,,,,120,27
,,,,,,226,0,4123,89,3
,,,,,,,,,102,2
,,,,,,,,,118,2
,,,,,,246,0,4123,45,1
,,,,,,,,,67,20
,,,,,,,,,103,4
,,,,,,189,0,4123,73,9
,,,,,,,,,85,5
,,,,,,,,,98,7
,,,,,,,,,179,8
,,,,,,,,,255,3
,,,,,,,,,292,1
,,,,,,,,,324,2
,,,,,,,,,339,4
,,,,,,,,,353,11
,,,,,,,,,365,4
,,,,,,,,,380,2
,,,,,,,,,391,8
,,,,,,,,,427,6
,,,,,,,,,446,1
,,,,,,271,0,4123,395,2
,,,,,,,,,412,6
,,,,,,,,,420,6
,,,,,,,,,427,3
,,,,,,,,,458,4
,,,,,,293,0,4123,2,1
,,,,,,,,,15,6
,,,,,,,,,25,18
,,,,,,,,,58,9
,,,,,,,,,69,7
,,,,,,,,,86,4
,,,,,,,,,95,10
,,,,,,,,,287,2
,,,,,,,,,540,6
,,,,,,,,,570,4
,,,,,,301,0,4123,20,1
,,,,,,,,,28,1
,,,,,,,,,36,3
,,,,,,,,,41,4
,,,,,,,,,46,2
,,,,,,,,,50,1
,,,,,,,,,92,2
,,,,,,,,,95,1
,,,,,,,,,97,2
,,,,,,,,,101,1
,,,,,,346,0,4123,1153,2
,,,,,,,,,1164,3
,,,,,,,,,1176,1
,,,,,,,,,2368,2
,,,,,,,,,2375,2
,,,,,,,,,2379,1
,,,,,,,,,2388,4
,,,,,,,,,2396,3
,,,,,,,,,2401,5
,,,,,,,,,2408,4
,,,,,,,,,2417,4
,,,,,,403,0,4123,59,1
,,,,,,,,,75,1
,,,,,,,,,80,1
,,,,,,,,,84,1
,,,,,,,,,87,1
,,,,,,,,,89,1
